symbol,marketCap,ipoYear,sector,industry,date,open,high,low,close,volume,adjclose
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-01-15,1.13,1.18,1.13,1.18,10900,1.18
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-01-14,1.16,1.2,1.11,1.19,19300,1.19
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-01-11,1.16,1.24,1.16,1.17,18300,1.17
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-01-10,1.24,1.25,1.16,1.17,30700,1.17
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-01-09,1.2,1.24,1.2,1.24,18300,1.24
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-01-08,1.19,1.24,1.18,1.2,50100,1.2
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-01-07,1.22,1.24,1.19,1.19,57600,1.19
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-01-04,1.23,1.23,1.22,1.22,22300,1.22
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-01-03,1.19,1.25,1.19,1.2,19200,1.2
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-01-02,1.11,1.22,1.11,1.19,35700,1.19
ABCD,$220.4M,-1,Consumer Services,Publishing,2012-12-31,1,1.19,0.9,1.11,62700,1.11
ABCD,$220.4M,-1,Consumer Services,Publishing,2012-12-28,1.22,1.35,1.18,1.23,35900,1.23
ABCD,$220.4M,-1,Consumer Services,Publishing,2012-12-27,1.4,1.4,1.22,1.22,15200,1.22
ABCD,$220.4M,-1,Consumer Services,Publishing,2012-12-26,1.35,1.35,1.18,1.35,15300,1.35
ABCD,$220.4M,-1,Consumer Services,Publishing,2012-12-24,1.4,1.5,1.27,1.27,44600,1.27
ABCD,$220.4M,-1,Consumer Services,Publishing,2012-12-21,1.1,1.4,1.1,1.4,63900,1.4
ABCD,$220.4M,-1,Consumer Services,Publishing,2012-12-20,1.1,1.19,1.06,1.11,22700,1.11
ABCD,$220.4M,-1,Consumer Services,Publishing,2012-12-19,1.04,1.13,1.04,1.06,5900,1.06
ABCD,$220.4M,-1,Consumer Services,Publishing,2012-12-18,1.09,1.12,1,1.04,5100,1.04
ABCD,$220.4M,-1,Consumer Services,Publishing,2012-12-17,1.02,1.15,0.95,1.03,14000,1.03
ABCD,$220.4M,-1,Consumer Services,Publishing,2012-12-14,1.02,1.14,0.95,0.95,50200,0.95
ABCD,$220.4M,-1,Consumer Services,Publishing,2012-12-13,1.01,1.14,1.01,1.04,10400,1.04
ABCD,$220.4M,-1,Consumer Services,Publishing,2012-12-12,1.05,1.14,1.03,1.03,7000,1.03
ABCD,$220.4M,-1,Consumer Services,Publishing,2012-12-11,1,1.16,1,1.03,13200,1.03
ABCD,$220.4M,-1,Consumer Services,Publishing,2012-12-10,1.2,1.2,1,1.01,30600,1.01
ABCD,$220.4M,-1,Consumer Services,Publishing,2012-12-07,1.16,1.25,1.11,1.12,37200,1.12
ABCD,$220.4M,-1,Consumer Services,Publishing,2012-12-06,1.17,1.18,1.02,1.09,27200,1.09
ABCD,$220.4M,-1,Consumer Services,Publishing,2012-12-05,1.04,1.15,1.01,1.01,13000,1.01
ABCD,$220.4M,-1,Consumer Services,Publishing,2012-12-04,1.16,1.22,1,1.01,26400,1.01
ABCD,$220.4M,-1,Consumer Services,Publishing,2012-12-03,0.93,1.13,0.93,1.09,67500,1.09
ABCD,$220.4M,-1,Consumer Services,Publishing,2012-11-30,1,1.22,0.92,0.93,4100,0.93
ABCD,$220.4M,-1,Consumer Services,Publishing,2012-11-29,1.01,1.01,0.92,0.93,16900,0.93
ABCD,$220.4M,-1,Consumer Services,Publishing,2012-11-28,1,1.1,1,1.02,13000,1.02
ABCD,$220.4M,-1,Consumer Services,Publishing,2012-11-27,1,1.03,0.93,0.99,7500,0.99
ABCD,$220.4M,-1,Consumer Services,Publishing,2012-11-26,1,1.06,1,1.04,16600,1.04
